Plot,Connection,Chamber,Served by,Status,Properties,Qadf (m3/d),Length (m),Gradient (%),Cover (m),Package
-2664,C0049545,N0012942,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,20.072495,1.0,0.6,P313
-787,C0049546,N0012942,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,12.354852,1.0,0.6,P313
-791,C0049547,N0019796,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,25.721408,1.0,0.6,P336
-793,C0049548,N0018181,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,2.047797,1.0,0.6,P336
-1934,C0049549,N0019771,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,15.059381,1.0,0.6,P336
-794,C0049550,N0019771,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,12.054138,1.0,0.6,P336
-801,C0049551,N0014810,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,10.129485,1.0,0.6,P325
-1792,C0049552,N0005824,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,20.748806,1.0,0.6,P02
-802,C0049553,N0005824,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,33.312965,1.0,0.6,P02
-803,C0049554,N0004948,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,36.79681,1.0,0.6,P02
-805,C0049555,N0018395,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,15.531999,1.0,0.6,P346
-2576,C0049556,N0031623,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,20.988938,1.0,0.6,P468
-809,C0049557,N0031623,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,32.953552,1.0,0.6,P468
-810,C0049558,N0002708,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,4.864729,1.0,0.6,P84
-812,C0049559,N0015138,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,41.279588,1.0,0.6,P350
-1373,C0049560,N0016575,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,12.326786,1.0,0.6,P280
-819,C0049561,N0016575,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,8.190469,1.0,0.6,P280
-820,C0049562,N0033736,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,4.392486,1.0,0.6,P468
-821,C0049563,N0027330,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,44.629807,1.0,0.6,P441
-2312,C0049564,N0008209,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,22.156261,1.0,0.6,P06
-1021,C0049565,N0008209,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,30.55665,1.0,0.6,P06
-825,C0049566,N0008209,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,29.153951,1.0,0.6,P06
-831,C0049567,N0017405,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,26.167442,1.0,0.6,P336
-2231,C0049568,N0004539,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,5.082397,1.0,0.6,P84
-836,C0049569,N0004539,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,6.660851,1.0,0.6,P84
-842,C0049570,N0002204,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,18.692895,1.0,0.6,P222
-847,C0049571,N0040096,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,4.440838,1.0,0.6,P500
-848,C0049572,N0027333,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,37.130774,1.0,0.6,P441
-852,C0049573,N0007511,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,47.136057,1.0,0.6,P252
-853,C0049574,N0014810,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,9.399303,1.0,0.6,P325
-2494,C0049575,N0013649,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,29.424745,1.0,0.6,P271
-859,C0049576,N0013649,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,33.561367,1.0,0.6,P271
-2588,C0049577,N0018065,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,3.821273,1.0,0.6,P336
-861,C0049578,N0018065,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,3.504794,1.0,0.6,P336
-868,C0049579,N0010739,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,5.701426,1.0,0.6,P05
-2495,C0049580,N0018843,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,9.270526,1.0,0.6,P346
-873,C0049581,N0018843,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,25.959264,1.0,0.6,P346
-877,C0049582,N0017219,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,7.269146,1.0,0.6,P336
-880,C0049583,N0016744,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,38.410636,1.0,0.6,P280
-881,C0049584,N0002709,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,6.262295,1.0,0.6,P84
-1287,C0049585,N0015448,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,20.849041,1.0,0.6,P350
-883,C0049586,N0015448,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,11.209978,1.0,0.6,P350
-1097,C0049587,N0001317,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,20.621752,1.0,0.6,P164
-884,C0049588,N0001317,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,23.833587,1.0,0.6,P164
-1759,C0049589,N0001317,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,8.009499,1.0,0.6,P164
-2123,C0049590,N0001317,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,16.82627,1.0,0.6,P164
-2106,C0049591,N0001317,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,11.722651,1.0,0.6,P164
-1957,C0049592,N0001317,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,31.883051,1.0,0.6,P164
-2631,C0049593,N0001317,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,10.811418,1.0,0.6,P164
-2465,C0049594,N0001317,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,18.222785,1.0,0.6,P164
-885,C0049595,N0022198,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,22.737781,1.0,0.6,P368
-886,C0049596,N0019187,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,17.461984,1.0,0.6,P346
-1121,C0049597,N0015108,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,9.324003,1.0,0.6,P325
-889,C0049598,N0015108,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,4.198546,1.0,0.6,P325
-900,C0049599,N0015467,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,18.891319,1.0,0.6,P350
-901,C0049600,N0015131,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,21.722728,1.0,0.6,P333
-902,C0049601,N0004946,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,15.889022,1.0,0.6,P02
-1603,C0049602,N0022197,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,41.778958,1.0,0.6,P368
-904,C0049603,N0022197,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,13.73224,1.0,0.6,P368
-1157,C0049604,N0022197,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,22.555412,1.0,0.6,P368
-2781,C0049605,N0042518,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,32.65099,1.0,0.6,P498
-908,C0049606,N0042518,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,3.590762,1.0,0.6,P498
-912,C0049607,N0004458,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,40.685454,1.0,0.6,P41
-913,C0049608,N0003329,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,16.282218,1.0,0.6,P78
-914,C0049609,N0006101,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,18.552146,1.0,0.6,P278
-916,C0049610,N0010933,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,29.743131,1.0,0.6,P299
-1336,C0049611,N0020614,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,14.646232,1.0,0.6,P368
-917,C0049612,N0020614,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,18.028094,1.0,0.6,P368
-2516,C0049613,N0017473,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,5.475157,1.0,0.6,P336
-1553,C0049614,N0017473,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,13.889746,1.0,0.6,P336
-918,C0049615,N0017473,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,19.674716,1.0,0.6,P336
-2697,C0049616,N0017473,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,19.14768,1.0,0.6,P336
-919,C0049617,N0041832,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,11.044289,1.0,0.6,P498
-931,C0049618,N0024342,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,28.639628,1.0,0.6,P368
-932,C0049619,N0013209,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,15.682973,1.0,0.6,P271
-933,C0049620,N0019179,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,7.487243,1.0,0.6,P356
-935,C0049621,N0041834,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,28.052993,1.0,0.6,P498
-936,C0049622,N0005891,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,4.396483,1.0,0.6,P41
-938,C0049623,N0009846,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,9.454113,1.0,0.6,P314
-940,C0049624,N0011855,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,7.783598,1.0,0.6,P316
-941,C0049625,N0012362,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,23.506744,1.0,0.6,P313
-2409,C0049626,N0012362,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,38.885971,1.0,0.6,P313
-942,C0049627,N0013223,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,11.611057,1.0,0.6,P271
-944,C0049628,N0042111,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,3.589744,1.0,0.6,P498
-1054,C0049629,N0042460,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,8.565901,1.0,0.6,P498
-945,C0049630,N0042460,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,41.177784,1.0,0.6,P498
-946,C0049631,N0017258,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,19.287987,1.0,0.6,P336
-948,C0049632,N0008577,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,10.930204,1.0,0.6,P41
-950,C0049633,N0016960,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,6.788268,1.0,0.6,P323
-951,C0049634,N0004185,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,37.786956,1.0,0.6,P01
-953,C0049635,N0019837,central,"assigned; LEVELS PENDING - gradient is the G203-p18 Tab 5 minimum, not a solve, and the arrival at the chamber is unchecked",1.0,0.741608,5.800923,1.0,0.6,P345
